Row_ID,Order_ID,Order_Date_Month,Order_Date_day,Order_Date_Year,Ship_Date_Month,Ship_Date_day,Ship_Date_Year,Ship_Mode,Customer_ID,Postal_Code,Product_ID,Sales,Quantity,Discount,Profit,Time_Frame,Ship_Mode_Rank
1513,CA-2017-112809,8,18,2017,8,22,2017,Standard Class,RA-19915,75220,OFF-ST-10002276,200.064,3,0.2,12.504,4,4
1514,CA-2017-112809,8,18,2017,8,22,2017,Standard Class,RA-19915,75220,OFF-BI-10001098,21.38,5,0.8,-33.139,4,4
1515,CA-2017-112809,8,18,2017,8,22,2017,Standard Class,RA-19915,75220,OFF-BI-10001636,6.744,4,0.8,-11.4648,4,4
1516,US-2017-160759,12,11,2017,12,17,2017,Standard Class,AI-10855,19120,FUR-CH-10002961,63.686,1,0.3,-9.098,6,4
1517,CA-2017-148446,12,10,2017,12,14,2017,Second Class,MC-17845,89031,FUR-TA-10004256,1669.6,4,0,116.872,4,3
1518,CA-2014-111059,2,3,2014,2,6,2014,Second Class,TB-21400,98105,OFF-BI-10004593,83.84,2,0.2,27.248,3,3
1519,CA-2014-111059,2,3,2014,2,6,2014,Second Class,TB-21400,98105,OFF-BI-10002827,13.272,3,0.2,4.3134,3,3
1520,CA-2017-116204,2,11,2017,2,14,2017,Second Class,VW-21775,94110,OFF-BI-10001759,21.336,7,0.2,7.7343,3,3
1521,CA-2017-109946,4,16,2017,4,21,2017,Standard Class,PL-18925,60610,OFF-AR-10001419,16.52,5,0.2,2.065,5,4
1522,CA-2015-144806,12,6,2015,12,11,2015,Standard Class,GH-14425,85705,FUR-FU-10002253,206.112,6,0.2,48.9516,5,4
1523,CA-2015-144806,12,6,2015,12,11,2015,Standard Class,GH-14425,85705,OFF-PA-10002586,19.92,5,0.2,6.723,5,4
1524,CA-2015-144806,12,6,2015,12,11,2015,Standard Class,GH-14425,85705,OFF-PA-10003039,198.272,8,0.2,61.96,5,4
1525,CA-2015-144806,12,6,2015,12,11,2015,Standard Class,GH-14425,85705,OFF-ST-10004804,247.104,6,0.2,-58.6872,5,4
1526,CA-2015-144806,12,6,2015,12,11,2015,Standard Class,GH-14425,85705,OFF-AR-10004042,86.304,6,0.2,9.7092,5,4
1527,CA-2016-122392,7,22,2016,7,27,2016,Standard Class,CJ-12010,18103,OFF-AR-10002221,4.16,2,0.2,0.364,5,4
1528,CA-2016-122392,7,22,2016,7,27,2016,Standard Class,CJ-12010,18103,FUR-FU-10002456,11.648,2,0.2,3.3488,5,4
1529,CA-2015-148432,11,7,2015,11,10,2015,Second Class,MC-18130,19711,OFF-FA-10004968,26.18,7,0,0.5236,3,3
1530,CA-2015-148432,11,7,2015,11,10,2015,Second Class,MC-18130,19711,OFF-PA-10001274,7.3,2,0,3.431,3,3
1531,CA-2015-103793,3,26,2015,3,31,2015,Standard Class,BV-11245,33142,OFF-PA-10001125,74.352,3,0.2,23.235,5,4
1532,CA-2017-159884,8,31,2017,9,5,2017,Standard Class,JF-15490,85281,OFF-ST-10000344,10.744,1,0.2,0.8058,5,4
1533,CA-2017-159884,8,31,2017,9,5,2017,Standard Class,JF-15490,85281,OFF-FA-10000585,8.376,3,0.2,2.7222,5,4
1534,CA-2016-139885,12,4,2016,12,8,2016,Standard Class,EB-13840,10035,OFF-ST-10003324,212.88,6,0,0,4,4
1535,CA-2017-124086,2,10,2017,2,14,2017,Standard Class,MP-18175,92677,FUR-BO-10004015,203.983,2,0.15,16.7986,4,4
1536,CA-2016-112389,10,29,2016,11,2,2016,Standard Class,JM-15655,8302,OFF-ST-10000419,40.74,3,0,0.4074,4,4
1537,CA-2016-112389,10,29,2016,11,2,2016,Standard Class,JM-15655,8302,OFF-AP-10001626,11.67,3,0,3.0342,4,4
1538,CA-2017-121888,9,15,2017,9,17,2017,Second Class,CL-11890,2149,TEC-PH-10000439,39.99,1,0,11.5971,2,3
1539,CA-2017-121888,9,15,2017,9,17,2017,Second Class,CL-11890,2149,OFF-AR-10003478,16.28,2,0,6.512,2,3
1540,CA-2017-121888,9,15,2017,9,17,2017,Second Class,CL-11890,2149,FUR-BO-10002545,782.94,3,0,203.5644,2,3
1541,CA-2017-121888,9,15,2017,9,17,2017,Second Class,CL-11890,2149,OFF-BI-10001765,242.48,7,0,116.3904,2,3
1542,CA-2014-166884,3,11,2014,3,16,2014,Second Class,CK-12205,43229,FUR-FU-10003981,8.32,5,0.2,2.288,5,3
1543,CA-2014-166884,3,11,2014,3,16,2014,Second Class,CK-12205,43229,OFF-FA-10001561,10.464,6,0.2,1.7004,5,3
1544,CA-2014-107181,2,4,2014,2,8,2014,Standard Class,DB-13270,92024,OFF-BI-10004230,82.896,3,0.2,29.0136,4,4
1545,CA-2014-107181,2,4,2014,2,8,2014,Standard Class,DB-13270,92024,OFF-PA-10000350,34.24,4,0,16.0928,4,4
1546,CA-2014-150245,12,31,2014,1,4,2015,Second Class,PC-18745,13601,FUR-BO-10002613,1573.488,7,0.2,196.686,4,3
1547,CA-2015-111395,11,23,2015,11,27,2015,Standard Class,VB-21745,78207,OFF-PA-10000994,335.52,4,0.2,117.432,4,4
1548,CA-2015-111395,11,23,2015,11,27,2015,Standard Class,VB-21745,78207,OFF-BI-10002867,23.912,2,0.8,-40.6504,4,4
1549,CA-2015-111395,11,23,2015,11,27,2015,Standard Class,VB-21745,78207,OFF-ST-10001291,27.056,2,0.2,2.3674,4,4
1550,CA-2014-134278,7,6,2014,7,8,2014,First Class,EP-13915,10011,TEC-CO-10001046,559.992,1,0.2,174.9975,2,1
1551,US-2017-124926,11,13,2017,11,18,2017,Second Class,ME-17320,77095,OFF-AP-10004868,9.324,6,0.8,-24.7086,5,3
1552,CA-2016-159345,6,17,2016,6,22,2016,Standard Class,IG-15085,92024,OFF-PA-10000806,111.96,2,0,54.8604,5,4
1553,CA-2014-130274,5,3,2014,5,5,2014,First Class,JS-15940,54915,OFF-LA-10002195,21.56,7,0,10.3488,2,1
1554,CA-2017-158386,10,16,2017,10,21,2017,Standard Class,BO-11425,40475,OFF-BI-10003719,124.75,5,0,57.385,5,4
1555,CA-2015-111507,2,6,2015,2,13,2015,Standard Class,VW-21775,98006,OFF-AR-10001315,5.28,3,0,1.5312,7,4
1556,CA-2017-120761,9,4,2017,9,8,2017,Standard Class,AB-10150,11561,TEC-AC-10000171,91.96,4,0,39.5428,4,4
1557,CA-2016-109176,5,9,2016,5,15,2016,Standard Class,JW-16075,19140,OFF-EN-10003134,9.344,1,0.2,3.504,6,4
1558,CA-2016-109176,5,9,2016,5,15,2016,Standard Class,JW-16075,19140,OFF-AR-10001955,79.36,5,0.2,9.92,6,4
1559,CA-2015-112116,3,16,2015,3,18,2015,Second Class,JE-15475,98103,FUR-TA-10001039,171.96,2,0,44.7096,2,3
1560,CA-2016-126809,4,9,2016,4,13,2016,Standard Class,EB-13750,98103,OFF-BI-10003712,35.352,9,0.2,12.8151,4,4
1561,CA-2014-105172,4,4,2014,4,9,2014,Standard Class,PK-18910,94109,OFF-LA-10001641,18.9,6,0,9.072,5,4
1562,CA-2017-107293,9,5,2017,9,6,2017,First Class,CS-12400,98115,OFF-AR-10003732,2.78,1,0,0.7228,1,1
1563,US-2017-102890,6,30,2017,6,30,2017,Same Day,SG-20470,10011,FUR-TA-10000577,1044.63,5,0.4,-295.9785,0,2
1564,CA-2015-158554,11,9,2015,11,9,2015,Same Day,CM-12190,19134,OFF-PA-10004000,11.352,3,0.2,4.1151,0,2
1565,CA-2014-116239,3,4,2014,3,4,2014,Same Day,CL-12565,29203,OFF-ST-10001370,354.9,5,0,17.745,0,2
1566,CA-2015-132101,3,19,2015,3,25,2015,Standard Class,JO-15550,98105,TEC-PH-10004539,453.576,3,0.2,39.6879,6,4
1567,CA-2015-129112,11,29,2015,11,30,2015,First Class,AW-10840,75002,TEC-AC-10003038,21.48,3,0.2,-0.2685,1,1
1568,CA-2015-129112,11,29,2015,11,30,2015,First Class,AW-10840,75002,OFF-BI-10000088,8.784,4,0.8,-13.6152,1,1
1569,US-2017-152002,6,11,2017,6,11,2017,Same Day,DV-13465,90004,OFF-PA-10000357,122.97,3,0,60.2553,0,2
1570,CA-2017-165029,11,26,2017,11,30,2017,Standard Class,AH-10075,30318,OFF-AR-10003504,12.84,3,0,3.7236,4,4
1571,US-2014-157385,11,23,2014,11,25,2014,First Class,SC-20095,90004,FUR-CH-10000863,603.92,5,0.2,-67.941,2,1
1572,US-2014-157385,11,23,2014,11,25,2014,First Class,SC-20095,90004,OFF-EN-10003160,21.84,3,0,10.4832,2,1
1573,US-2014-157385,11,23,2014,11,25,2014,First Class,SC-20095,90004,TEC-AC-10003280,29.99,1,0,6.2979,2,1
1574,US-2014-157385,11,23,2014,11,25,2014,First Class,SC-20095,90004,FUR-CH-10000595,381.44,2,0.2,23.84,2,1
1575,CA-2014-101602,12,15,2014,12,18,2014,First Class,MC-18100,79907,TEC-PH-10000169,40.68,3,0.2,-9.153,3,1
1576,CA-2014-101602,12,15,2014,12,18,2014,First Class,MC-18100,79907,FUR-CH-10004675,763.28,5,0.3,-21.808,3,1
1577,CA-2016-109057,4,22,2016,4,27,2016,Standard Class,TT-21460,60505,OFF-ST-10002406,23.952,2,0.2,2.3952,5,4
1578,CA-2016-154403,5,23,2016,5,27,2016,Standard Class,AP-10720,35630,OFF-PA-10001526,4.98,1,0,2.4402,4,4
1579,CA-2016-102456,2,27,2016,3,1,2016,First Class,DL-12865,10011,OFF-AP-10004336,170.88,3,0,49.5552,3,1
1580,CA-2015-131338,8,9,2015,8,12,2015,First Class,NP-18325,10024,TEC-PH-10003012,307.98,2,0,89.3142,3,1
1581,CA-2015-131338,8,9,2015,8,12,2015,First Class,NP-18325,10024,FUR-TA-10002607,382.806,9,0.4,-153.1224,3,1
1582,CA-2015-131338,8,9,2015,8,12,2015,First Class,NP-18325,10024,OFF-ST-10000642,41.96,2,0,2.9372,3,1
1583,CA-2015-131338,8,9,2015,8,12,2015,First Class,NP-18325,10024,OFF-BI-10000545,1217.568,2,0.2,456.588,3,1
1584,CA-2015-131338,8,9,2015,8,12,2015,First Class,NP-18325,10024,FUR-FU-10002157,47.04,3,0,18.3456,3,1
1585,CA-2015-131338,8,9,2015,8,12,2015,First Class,NP-18325,10024,FUR-FU-10001706,6.16,2,0,2.9568,3,1
1586,CA-2015-131338,8,9,2015,8,12,2015,First Class,NP-18325,10024,TEC-PH-10000984,979.95,5,0,274.386,3,1
1587,CA-2015-131338,8,9,2015,8,12,2015,First Class,NP-18325,10024,OFF-PA-10001357,143.7,3,0,68.976,3,1
1588,CA-2015-131338,8,9,2015,8,12,2015,First Class,NP-18325,10024,OFF-FA-10000992,10.65,3,0,5.0055,3,1
1589,CA-2015-131338,8,9,2015,8,12,2015,First Class,NP-18325,10024,TEC-AC-10002600,247.8,4,0,34.692,3,1
1590,CA-2016-109911,5,12,2016,5,16,2016,Standard Class,VG-21805,23464,OFF-AR-10001662,10.96,4,0,2.9592,4,4
1591,US-2016-132423,4,15,2016,4,19,2016,Standard Class,MY-18295,76051,OFF-AR-10001221,33.488,7,0.2,5.8604,4,4
1592,US-2016-132423,4,15,2016,4,19,2016,Standard Class,MY-18295,76051,OFF-FA-10002988,8.04,5,0.2,2.9145,4,4
1593,CA-2015-122826,6,23,2015,6,25,2015,Second Class,RD-19480,98502,TEC-PH-10004830,201.568,4,0.2,22.6764,2,3
1594,CA-2014-117317,10,19,2014,10,19,2014,Same Day,JF-15490,90032,OFF-PA-10004519,13.44,3,0,6.5856,0,2
1595,CA-2015-118423,3,24,2015,3,27,2015,First Class,DP-13390,61604,FUR-BO-10000362,359.058,3,0.3,-35.9058,3,1
1596,CA-2017-149181,5,8,2017,5,12,2017,Standard Class,MD-17350,43229,FUR-CH-10004540,47.992,2,0.3,-2.0568,4,4
1597,CA-2017-132234,10,16,2017,10,18,2017,First Class,MY-17380,10011,FUR-FU-10001290,547.3,13,0,175.136,2,1
1598,CA-2017-158876,11,19,2017,11,21,2017,Second Class,AB-10150,75007,OFF-PA-10000308,16.896,4,0.2,5.28,2,3
1599,CA-2017-158876,11,19,2017,11,21,2017,Second Class,AB-10150,75007,OFF-SU-10001165,6.672,1,0.2,0.5004,2,3
1600,CA-2017-158876,11,19,2017,11,21,2017,Second Class,AB-10150,75007,OFF-AR-10003373,99.136,4,0.2,8.6744,2,3
1601,CA-2017-158876,11,19,2017,11,21,2017,Second Class,AB-10150,75007,FUR-FU-10001967,15.992,2,0.6,-13.993,2,3
1602,CA-2016-164672,5,8,2016,5,13,2016,Second Class,GB-14530,19901,FUR-FU-10001488,211.96,2,0,42.392,5,3
1603,US-2016-132857,12,11,2016,12,17,2016,Standard Class,CA-12775,37167,OFF-AR-10003251,6.672,3,0.2,1.668,6,4
1604,CA-2017-116645,11,30,2017,12,4,2017,Standard Class,ME-17725,19711,OFF-AR-10001044,155.94,6,0,45.2226,4,4
1605,US-2016-115819,4,19,2016,4,24,2016,Second Class,JO-15280,90049,TEC-PH-10004700,39.96,5,0.2,12.987,5,3
1606,US-2016-115819,4,19,2016,4,24,2016,Second Class,JO-15280,90049,OFF-AR-10000823,5.46,3,0,1.5288,5,3
1607,US-2016-115819,4,19,2016,4,24,2016,Second Class,JO-15280,90049,OFF-AR-10004456,73.2,5,0,21.228,5,3
1608,US-2016-115819,4,19,2016,4,24,2016,Second Class,JO-15280,90049,OFF-BI-10000050,5.84,1,0.2,1.971,5,3
1609,US-2016-115819,4,19,2016,4,24,2016,Second Class,JO-15280,90049,OFF-PA-10002377,22.72,4,0,10.224,5,3
1610,US-2016-115819,4,19,2016,4,24,2016,Second Class,JO-15280,90049,OFF-BI-10000591,9.336,3,0.2,3.2676,5,3
1611,CA-2014-156349,5,26,2014,5,30,2014,Standard Class,ML-17395,90008,FUR-BO-10000362,290.666,2,0.15,27.3568,4,4
1612,CA-2014-156349,5,26,2014,5,30,2014,Standard Class,ML-17395,90008,TEC-PH-10000441,201.584,2,0.2,20.1584,4,4
1613,CA-2014-156349,5,26,2014,5,30,2014,Standard Class,ML-17395,90008,TEC-PH-10002726,83.984,2,0.2,31.494,4,4
1614,CA-2017-138380,12,21,2017,12,25,2017,Standard Class,YS-21880,94601,OFF-ST-10003306,1000.02,7,0,290.0058,4,4
1615,US-2016-113509,3,15,2016,3,19,2016,Standard Class,PL-18925,19143,TEC-AC-10004855,83.976,3,0.2,-13.6461,4,4
1616,CA-2015-130022,8,10,2015,8,16,2015,Standard Class,JK-16120,55122,OFF-LA-10002787,3.75,1,0,1.8,6,4
1617,CA-2015-130022,8,10,2015,8,16,2015,Standard Class,JK-16120,55122,OFF-LA-10002043,41.4,4,0,19.872,6,4
1618,CA-2015-130022,8,10,2015,8,16,2015,Standard Class,JK-16120,55122,OFF-AR-10001915,29.79,3,0,12.5118,6,4
1619,US-2016-118780,9,10,2016,9,14,2016,Second Class,PN-18775,10011,OFF-ST-10000352,59.48,2,0,8.922,4,3
1620,US-2016-118780,9,10,2016,9,14,2016,Second Class,PN-18775,10011,OFF-PA-10000575,6.69,1,0,3.0774,4,3
1621,CA-2017-108560,7,8,2017,7,15,2017,Standard Class,JC-15385,98031,FUR-FU-10002937,198.46,2,0,99.23,7,4
1622,CA-2017-108560,7,8,2017,7,15,2017,Standard Class,JC-15385,98031,OFF-LA-10003930,786.48,8,0,385.3752,7,4
1623,CA-2017-108560,7,8,2017,7,15,2017,Standard Class,JC-15385,98031,OFF-BI-10001107,23.168,2,0.2,7.8192,7,4
1624,CA-2017-108560,7,8,2017,7,15,2017,Standard Class,JC-15385,98031,TEC-AC-10003063,50,2,0,10.5,7,4
1625,CA-2015-157084,12,19,2015,12,24,2015,Standard Class,JG-15160,90049,TEC-PH-10002922,675.96,5,0.2,84.495,5,4
1626,CA-2015-157084,12,19,2015,12,24,2015,Standard Class,JG-15160,90049,TEC-AC-10002049,1265.85,3,0,556.974,5,4
1627,CA-2015-164539,11,16,2015,11,22,2015,Standard Class,PO-19180,10011,OFF-AP-10002457,523.25,5,0,141.2775,6,4
1628,CA-2015-143119,9,24,2015,9,30,2015,Standard Class,MC-17275,70506,FUR-CH-10001270,517.5,6,0,155.25,6,4
1629,CA-2017-101049,6,21,2017,6,25,2017,Second Class,AS-10240,44105,FUR-FU-10004415,17.92,5,0.2,2.464,4,3
1630,CA-2017-101049,6,21,2017,6,25,2017,Second Class,AS-10240,44105,OFF-BI-10001510,41.256,6,0.7,-34.38,4,3
1631,CA-2016-106530,5,8,2016,5,8,2016,Same Day,CL-12565,44105,OFF-ST-10002011,1006.056,3,0.2,88.0299,0,2
1632,CA-2016-106530,5,8,2016,5,8,2016,Same Day,CL-12565,44105,OFF-PA-10002986,10.688,2,0.2,3.7408,0,2
1633,CA-2016-106530,5,8,2016,5,8,2016,Same Day,CL-12565,44105,OFF-PA-10004451,10.368,2,0.2,3.6288,0,2
1634,CA-2016-106530,5,8,2016,5,8,2016,Same Day,CL-12565,44105,OFF-ST-10000649,25.12,2,0.2,1.57,0,2
1635,CA-2016-106530,5,8,2016,5,8,2016,Same Day,CL-12565,44105,TEC-AC-10001465,58.112,2,0.2,7.264,0,2
1636,CA-2014-168984,11,26,2014,12,2,2014,Standard Class,NW-18400,97224,OFF-PA-10001166,15.552,3,0.2,5.4432,6,4
1637,CA-2014-168984,11,26,2014,12,2,2014,Standard Class,NW-18400,97224,OFF-ST-10001097,669.08,5,0.2,-167.27,6,4
1638,CA-2014-168984,11,26,2014,12,2,2014,Standard Class,NW-18400,97224,TEC-PH-10000038,438.336,4,0.2,-87.6672,6,4
1639,CA-2016-157266,5,26,2016,6,1,2016,Standard Class,TB-21280,20016,OFF-PA-10002689,19.44,3,0,9.3312,6,4
1640,CA-2016-157266,5,26,2016,6,1,2016,Standard Class,TB-21280,20016,OFF-BI-10004728,9.64,2,0,4.4344,6,4
1641,CA-2016-157266,5,26,2016,6,1,2016,Standard Class,TB-21280,20016,OFF-PA-10004675,12.7,2,0,5.842,6,4
1642,CA-2016-157266,5,26,2016,6,1,2016,Standard Class,TB-21280,20016,FUR-FU-10000629,41.37,3,0,17.3754,6,4
1643,US-2014-134712,11,29,2014,12,4,2014,Standard Class,BS-11380,60076,OFF-FA-10003112,12.624,2,0.2,3.945,5,4
1644,CA-2015-111829,3,19,2015,3,20,2015,First Class,FH-14365,98115,OFF-ST-10000142,1247.64,3,0,349.3392,1,1
1645,CA-2015-111829,3,19,2015,3,20,2015,First Class,FH-14365,98115,TEC-CO-10001766,3149.93,7,0,1480.4671,1,1
1646,CA-2015-111829,3,19,2015,3,20,2015,First Class,FH-14365,98115,OFF-PA-10004359,209.7,2,0,100.656,1,1
1647,CA-2015-105221,11,1,2015,11,3,2015,First Class,VM-21685,19140,TEC-AC-10002323,35.36,2,0.2,-3.094,2,1
1648,CA-2015-105221,11,1,2015,11,3,2015,First Class,VM-21685,19140,OFF-FA-10001135,3.168,2,0.2,-0.7128,2,1
1649,CA-2015-120341,9,26,2015,9,29,2015,Second Class,SF-20200,19143,OFF-BI-10004224,121.104,6,0.7,-100.92,3,3
1650,CA-2015-120341,9,26,2015,9,29,2015,Second Class,SF-20200,19143,TEC-PH-10003357,45.894,1,0.4,-9.1788,3,3
1651,CA-2014-135699,8,29,2014,8,29,2014,Same Day,HH-15010,94110,OFF-PA-10004475,109.92,2,0,53.8608,0,2
1652,CA-2014-135699,8,29,2014,8,29,2014,Same Day,HH-15010,94110,OFF-PA-10003001,13.36,2,0,6.4128,0,2
1653,US-2017-132444,11,18,2017,11,21,2017,First Class,CD-12280,98105,OFF-ST-10003442,169.68,6,0,45.8136,3,1
1654,US-2017-132444,11,18,2017,11,21,2017,First Class,CD-12280,98105,TEC-AC-10003832,132.52,4,0,54.3332,3,1
1655,US-2017-132444,11,18,2017,11,21,2017,First Class,CD-12280,98105,OFF-FA-10000611,2.96,2,0,1.4208,3,1
1656,US-2017-132444,11,18,2017,11,21,2017,First Class,CD-12280,98105,OFF-BI-10001116,8.448,2,0.2,2.9568,3,1
1657,US-2017-132444,11,18,2017,11,21,2017,First Class,CD-12280,98105,OFF-ST-10000563,95.94,3,0,9.594,3,1
1658,CA-2014-127159,5,12,2014,5,15,2014,First Class,HL-15040,53209,FUR-FU-10000010,34.79,7,0,10.7849,3,1
1659,CA-2017-161809,1,20,2017,1,26,2017,Standard Class,TH-21100,90045,TEC-PH-10004922,160.776,3,0.2,10.0485,6,4
1660,CA-2017-127285,10,30,2017,11,6,2017,Standard Class,MM-18055,98115,OFF-BI-10004330,88.752,3,0.2,27.735,7,4
1661,CA-2017-127285,10,30,2017,11,6,2017,Standard Class,MM-18055,98115,OFF-BI-10002072,13.904,2,0.2,5.214,7,4
1662,CA-2017-144526,4,30,2017,5,6,2017,Standard Class,QJ-19255,19143,TEC-PH-10002549,677.58,5,0.4,-158.102,6,4
1663,CA-2017-144526,4,30,2017,5,6,2017,Standard Class,QJ-19255,19143,OFF-BI-10002353,13.896,3,0.7,-9.264,6,4
1664,CA-2016-128531,11,24,2016,11,26,2016,Second Class,NS-18505,75217,OFF-ST-10001325,41.92,5,0.2,3.668,2,3
1665,CA-2016-128531,11,24,2016,11,26,2016,Second Class,NS-18505,75217,TEC-AC-10002049,297.576,3,0.2,-7.4394,2,3
1666,CA-2016-128531,11,24,2016,11,26,2016,Second Class,NS-18505,75217,OFF-FA-10002676,4.344,3,0.2,0.8688,2,3
1667,CA-2016-128531,11,24,2016,11,26,2016,Second Class,NS-18505,75217,TEC-AC-10003023,94.992,2,0.2,-2.3748,2,3
1668,CA-2016-128531,11,24,2016,11,26,2016,Second Class,NS-18505,75217,OFF-PA-10000167,74.352,3,0.2,23.235,2,3
1669,CA-2016-128531,11,24,2016,11,26,2016,Second Class,NS-18505,75217,OFF-AR-10003405,14.04,3,0.2,1.5795,2,3
1670,US-2015-157154,1,10,2015,1,15,2015,Standard Class,MM-17920,10011,FUR-TA-10001889,1018.104,4,0.4,-373.3048,5,4
1671,CA-2017-159457,10,19,2017,10,26,2017,Standard Class,RD-19480,77095,TEC-PH-10002185,16.68,3,0.2,5.2125,7,4
1672,CA-2016-107615,3,22,2016,3,25,2016,First Class,RB-19645,89031,TEC-AC-10001013,58.58,2,0,19.3314,3,1
1673,CA-2017-111647,7,3,2017,7,7,2017,Standard Class,RD-19585,75023,TEC-PH-10002726,167.968,4,0.2,62.988,4,4
1674,CA-2015-150560,12,11,2015,12,12,2015,First Class,SW-20455,23434,OFF-LA-10003930,196.62,2,0,96.3438,1,1
1675,CA-2015-143077,9,17,2015,9,21,2015,Standard Class,SF-20965,77041,FUR-FU-10003535,21.936,2,0.6,-10.4196,4,4
1676,CA-2015-143077,9,17,2015,9,21,2015,Standard Class,SF-20965,77041,OFF-BI-10000088,6.588,3,0.8,-10.2114,4,4
1677,CA-2016-122728,5,18,2016,5,24,2016,Standard Class,EB-13930,94110,OFF-ST-10000604,104.28,3,0,26.07,6,4
1678,CA-2016-122728,5,18,2016,5,24,2016,Standard Class,EB-13930,94110,OFF-PA-10004040,17.94,3,0,8.7906,6,4
1679,CA-2014-122882,9,7,2014,9,13,2014,Standard Class,SB-20290,19134,OFF-ST-10002344,64.784,1,0.2,-14.5764,6,4
1680,CA-2014-122882,9,7,2014,9,13,2014,Standard Class,SB-20290,19134,TEC-PH-10003589,32.382,3,0.4,4.3176,6,4
1681,CA-2014-122882,9,7,2014,9,13,2014,Standard Class,SB-20290,19134,FUR-FU-10000758,42.368,2,0.2,8.4736,6,4
1682,CA-2014-122882,9,7,2014,9,13,2014,Standard Class,SB-20290,19134,TEC-MA-10004679,399.54,4,0.7,-559.356,6,4
1683,US-2016-101497,9,29,2016,10,1,2016,Second Class,PS-18760,90008,OFF-PA-10000176,18.97,1,0,9.1056,2,3
1684,CA-2016-147585,11,7,2016,11,12,2016,Standard Class,CB-12535,94110,FUR-FU-10002597,14.82,3,0,6.2244,5,4
1685,CA-2017-149489,4,24,2017,4,27,2017,First Class,DK-12835,19143,OFF-AP-10002495,99.28,2,0.2,12.41,3,1
1686,CA-2017-149489,4,24,2017,4,27,2017,First Class,DK-12835,19143,OFF-BI-10002813,1.188,2,0.7,-0.99,3,1
1687,CA-2017-149489,4,24,2017,4,27,2017,First Class,DK-12835,19143,OFF-BI-10002414,7.518,2,0.7,-5.7638,3,1
1688,CA-2017-143798,12,10,2017,12,12,2017,First Class,AW-10840,19140,OFF-PA-10000788,10.368,2,0.2,3.6288,2,1
1689,CA-2017-143798,12,10,2017,12,12,2017,First Class,AW-10840,19140,FUR-FU-10004306,310.88,2,0.2,23.316,2,1
1690,CA-2014-142839,8,16,2014,8,20,2014,Standard Class,TS-21610,19143,FUR-TA-10001539,853.092,6,0.4,-227.4912,4,4
1691,CA-2017-129833,12,9,2017,12,15,2017,Standard Class,HF-14995,46203,OFF-PA-10000575,33.45,5,0,15.387,6,4
1692,CA-2017-129833,12,9,2017,12,15,2017,Standard Class,HF-14995,46203,OFF-BI-10004182,10.4,5,0,5.096,6,4
1693,US-2016-154361,3,14,2016,3,19,2016,Standard Class,HZ-14950,43229,FUR-FU-10004020,21.88,5,0.2,6.2905,5,4
1694,US-2016-158708,6,26,2016,6,29,2016,Second Class,AB-10255,75023,TEC-AC-10003133,13.616,2,0.2,3.5742,3,3
1695,CA-2015-156335,9,25,2015,9,28,2015,Second Class,PO-19195,7002,TEC-AC-10002006,63.96,4,0,19.8276,3,3
1696,CA-2015-156335,9,25,2015,9,28,2015,Second Class,PO-19195,7002,OFF-BI-10003314,14.46,3,0,7.0854,3,3
1697,CA-2015-156335,9,25,2015,9,28,2015,Second Class,PO-19195,7002,TEC-PH-10002726,104.98,2,0,52.49,3,3
1698,CA-2015-148376,12,27,2015,12,31,2015,Standard Class,AG-10900,90008,OFF-AP-10000240,106.96,2,0,31.0184,4,4
1699,CA-2015-148376,12,27,2015,12,31,2015,Standard Class,AG-10900,90008,OFF-LA-10002381,21.56,7,0,10.3488,4,4
1700,CA-2014-135657,6,3,2014,6,7,2014,Second Class,SC-20725,98115,FUR-TA-10004086,515.88,6,0,113.4936,4,3
1701,CA-2015-114069,7,13,2015,7,15,2015,Second Class,ND-18370,10035,OFF-BI-10000320,11.808,2,0.2,4.2804,2,3
1702,CA-2015-114069,7,13,2015,7,15,2015,Second Class,ND-18370,10035,FUR-CH-10000595,1931.04,9,0.1,321.84,2,3
1703,CA-2015-114069,7,13,2015,7,15,2015,Second Class,ND-18370,10035,OFF-PA-10000349,9.96,2,0,4.6812,2,3
1704,CA-2014-139857,2,2,2014,2,6,2014,Standard Class,CD-12790,92037,OFF-FA-10001843,12.35,5,0,5.8045,4,4
1705,CA-2016-106306,3,8,2016,3,8,2016,Same Day,PG-18820,85301,OFF-BI-10003676,9.702,3,0.7,-7.1148,0,2
1706,CA-2015-100545,11,22,2015,11,26,2015,Standard Class,IM-15070,19120,OFF-BI-10003638,11.61,2,0.7,-9.288,4,4
1707,CA-2017-123491,10,30,2017,11,5,2017,Standard Class,JK-15205,94122,OFF-LA-10003077,43.86,6,0,20.6142,6,4
1708,CA-2017-123491,10,30,2017,11,5,2017,Standard Class,JK-15205,94122,TEC-PH-10003505,148.48,2,0.2,16.704,6,4
1709,CA-2017-123491,10,30,2017,11,5,2017,Standard Class,JK-15205,94122,OFF-PA-10003424,7.42,2,0,3.71,6,4
1710,CA-2017-123491,10,30,2017,11,5,2017,Standard Class,JK-15205,94122,FUR-CH-10003061,71.992,1,0.2,-0.8999,6,4
1711,CA-2017-123491,10,30,2017,11,5,2017,Standard Class,JK-15205,94122,OFF-AR-10003514,19.9,5,0,6.567,6,4
1712,CA-2017-123491,10,30,2017,11,5,2017,Standard Class,JK-15205,94122,OFF-AP-10002684,1702.12,14,0,510.636,6,4
